com.samsung.health.heart_rate
time_offset,end_time,heart_rate,binning_data,start_time,heart_beat_count,update_time,deviceuuid,max,min,pkg_name,custom,comment,datauuid,create_time
7200000,2016-01-21 17:00:34.950,90.0,,2016-01-21 17:00:34.950,1,2016-01-21 17:15:01.629,GngasoBQob,,,com.sec.android.app.shealth,,,24106ce4-d531-a488-06ca-4afaae4c37b6,2016-01-21 17:15:01.629
7200000,2016-01-10 03:00:29.305,89.0,,2016-01-10 03:00:29.305,1,2016-01-10 03:07:01.795,GngasoBQob,,,com.sec.android.app.shealth,,,8aa6bc73-5fca-a784-874d-7d6cf45ca6d7,2016-01-10 03:07:01.795
7200000,2016-01-26 15:00:29.364,94.0,,2016-01-26 15:00:29.364,1,2016-01-26 15:01:45.739,GngasoBQob,,,com.sec.android.app.shealth,,,ce41e5b0-b608-1c7c-7cf0-f2fce5b1decd,2016-01-26 15:01:45.739
7200000,2016-01-21 08:00:37.182,66.0,,2016-01-21 08:00:37.182,1,2016-01-21 08:15:00.457,GngasoBQob,,,com.sec.android.app.shealth,,,8ca8be47-9927-a819-3b32-bc085d42ea63,2016-01-21 08:15:00.457
7200000,2015-12-15 05:01:04.411,68.0,,2015-12-15 05:01:04.411,1,2015-12-15 05:15:00.227,GngasoBQob,,,com.sec.android.app.shealth,,,be11a174-eda9-9f7f-8312-ef54a139ff16,2015-12-15 05:15:00.227
7200000,2016-01-04 12:38:01.506,94.0,,2016-01-04 12:38:01.506,1,2016-01-04 12:38:17.511,GngasoBQob,,,com.sec.android.app.shealth,,,eaa1ef25-ec05-9a2c-ecc0-c00ab541af55,2016-01-04 12:38:02.572
7200000,2015-12-15 08:00:58.526,72.0,,2015-12-15 08:00:58.526,1,2015-12-15 08:06:01.109,GngasoBQob,,,com.sec.android.app.shealth,,,9d6e2763-9c7f-9fc7-1a46-ec4f48d532c7,2015-12-15 08:06:01.109
7200000,2015-12-24 10:00:58.623,81.0,,2015-12-24 10:00:58.623,1,2015-12-24 10:01:15.092,GngasoBQob,,,com.sec.android.app.shealth,,,3e6e5e8e-69e4-140d-0415-106b3448bd3c,2015-12-24 10:01:15.092
7200000,2015-12-21 18:00:58.791,95.0,,2015-12-21 18:00:58.791,1,2015-12-21 18:15:01.089,GngasoBQob,,,com.sec.android.app.shealth,,,f4fd9cc5-82ba-0ffd-964e-5fcb9460ed0f,2015-12-21 18:15:01.089
7200000,2016-01-08 18:00:29.373,93.0,,2016-01-08 18:00:29.373,1,2016-01-08 18:14:59.498,GngasoBQob,,,com.sec.android.app.shealth,,,81daaf8c-3997-15b2-c98c-aa8c86b55486,2016-01-08 18:14:59.498
7200000,2015-12-22 11:00:50.825,82.0,,2015-12-22 11:00:50.825,1,2015-12-22 11:03:12.527,GngasoBQob,,,com.sec.android.app.shealth,,,4b8609a8-7cf1-658b-cc6f-5c91f38ad5a0,2015-12-22 11:03:12.527
7200000,2016-01-16 00:00:29.328,78.0,,2016-01-16 00:00:29.328,1,2016-01-16 00:15:01.799,GngasoBQob,,,com.sec.android.app.shealth,,,4ea90e73-5994-0bf3-3bcb-907e75f2b924,2016-01-16 00:15:01.799
7200000,2016-01-08 23:00:29.289,101.0,,2016-01-08 23:00:29.289,1,2016-01-08 23:15:02.302,GngasoBQob,,,com.sec.android.app.shealth,,,9f4d1919-265a-b920-8df7-fc02133d59cc,2016-01-08 23:15:02.302
7200000,2016-01-13 00:00:29.311,81.0,,2016-01-13 00:00:29.311,1,2016-01-13 00:15:01.299,GngasoBQob,,,com.sec.android.app.shealth,,,a5f32cbc-7fc6-3688-d442-6e56c3ab12ed,2016-01-13 00:15:01.299
7200000,2015-12-29 05:00:29.336,91.0,,2015-12-29 05:00:29.336,1,2015-12-29 05:09:32.941,GngasoBQob,,,com.sec.android.app.shealth,,,526533bf-f1cc-e4b1-3994-8520ed7e5200,2015-12-29 05:09:32.941
7200000,2016-01-17 03:00:29.355,86.0,,2016-01-17 03:00:29.355,1,2016-01-17 03:15:00.474,GngasoBQob,,,com.sec.android.app.shealth,,,56d2cee3-9a25-899b-664c-30b90406363d,2016-01-17 03:15:00.474
7200000,2015-12-22 15:17:28.955,89.0,,2015-12-22 15:17:28.955,1,2015-12-22 15:17:34.623,GngasoBQob,,,com.sec.android.app.shealth,,,fde7d9f0-e0e8-3c34-d26b-2042b45a3f76,2015-12-22 15:17:30.066
7200000,2015-12-22 18:00:29.311,83.0,,2015-12-22 18:00:29.311,1,2015-12-22 18:03:36.994,GngasoBQob,,,com.sec.android.app.shealth,,,0fbdd9b0-c5dd-f0ab-bc22-8aeba3a43d5f,2015-12-22 18:03:36.994
7200000,2016-01-13 20:00:41.634,79.0,,2016-01-13 20:00:41.634,1,2016-01-13 20:02:18.054,GngasoBQob,,,com.sec.android.app.shealth,,,a0bda0be-0dac-956a-a882-23463ef60dc8,2016-01-13 20:02:18.054
7200000,2015-12-20 03:00:29.324,86.0,,2015-12-20 03:00:29.324,1,2015-12-20 03:01:24.544,GngasoBQob,,,com.sec.android.app.shealth,,,5a2157fa-e124-74ac-d3b0-9a57aea3b936,2015-12-20 03:01:24.544
7200000,2015-12-15 06:00:29.300,70.0,,2015-12-15 06:00:29.300,1,2015-12-15 06:01:13.140,GngasoBQob,,,com.sec.android.app.shealth,,,1a1c46e0-7347-2e99-fab2-be893bbc3758,2015-12-15 06:01:13.140
7200000,2015-12-28 07:00:29.333,91.0,,2015-12-28 07:00:29.333,1,2015-12-28 07:04:41.207,GngasoBQob,,,com.sec.android.app.shealth,,,190dc409-a9e0-3100-5876-c9c709c49ed1,2015-12-28 07:04:41.207
7200000,2016-01-09 04:00:57.173,77.0,,2016-01-09 04:00:57.173,1,2016-01-09 04:15:01.764,GngasoBQob,,,com.sec.android.app.shealth,,,3442b751-bd50-45bf-7144-bef20fdda0a1,2016-01-09 04:15:01.764
7200000,2016-01-18 21:00:29.353,95.0,,2016-01-18 21:00:29.353,1,2016-01-18 21:02:55.725,GngasoBQob,,,com.sec.android.app.shealth,,,50bc1b7f-2d59-95cc-9f8d-c1a3977154a4,2016-01-18 21:02:55.725
7200000,2016-01-15 08:41:57.877,91.0,,2016-01-15 08:41:57.877,1,2016-01-15 08:42:01.404,GngasoBQob,,,com.sec.android.app.shealth,,,d10784b3-0b4d-f0a1-cf1e-a19d7a5c0cf7,2016-01-15 08:41:58.961
7200000,2015-12-02 05:00:29.294,87.0,,2015-12-02 05:00:29.294,1,2015-12-02 05:06:36.095,GngasoBQob,,,com.sec.android.app.shealth,,,fe8338ec-f6f5-2a23-d314-6b882e6e9cd9,2015-12-02 05:06:36.095
7200000,2016-01-08 20:00:29.285,95.0,,2016-01-08 20:00:29.285,1,2016-01-08 20:00:54.595,GngasoBQob,,,com.sec.android.app.shealth,,,afcefcd3-38e1-eae0-d394-97cfa3146ae1,2016-01-08 20:00:54.595
7200000,2015-12-20 10:00:58.659,76.0,,2015-12-20 10:00:58.659,1,2015-12-20 10:15:00.949,GngasoBQob,,,com.sec.android.app.shealth,,,4fc4953a-0d71-3b0b-9f8f-a77de4e773b0,2015-12-20 10:15:00.949
7200000,2015-12-26 06:00:58.535,96.0,,2015-12-26 06:00:58.535,1,2015-12-26 06:15:01.683,GngasoBQob,,,com.sec.android.app.shealth,,,bcc3c46f-91b5-f1bc-1041-173b4eea2afe,2015-12-26 06:15:01.683
7200000,2015-12-20 07:00:58.626,76.0,,2015-12-20 07:00:58.626,1,2015-12-20 07:15:01.077,GngasoBQob,,,com.sec.android.app.shealth,,,c75e7d38-26f1-089f-b1b6-8c86c000c922,2015-12-20 07:15:01.077
7200000,2015-12-13 08:00:29.290,69.0,,2015-12-13 08:00:29.290,1,2015-12-13 08:07:52.114,GngasoBQob,,,com.sec.android.app.shealth,,,4494bb96-85cd-d3f9-5d03-91181f71f0c9,2015-12-13 08:07:52.114
7200000,2015-12-13 02:00:29.382,77.0,,2015-12-13 02:00:29.382,1,2015-12-13 02:04:49.023,GngasoBQob,,,com.sec.android.app.shealth,,,ca13803c-56a6-e73c-cb31-cdd4e392a757,2015-12-13 02:04:49.023
7200000,2016-01-20 18:00:29.335,82.0,,2016-01-20 18:00:29.335,1,2016-01-20 18:04:06.452,GngasoBQob,,,com.sec.android.app.shealth,,,05620148-40e9-5cec-fcc3-79786272dbaf,2016-01-20 18:04:06.452
7200000,2016-01-23 08:00:29.301,72.0,,2016-01-23 08:00:29.301,1,2016-01-23 08:15:00.444,GngasoBQob,,,com.sec.android.app.shealth,,,718990a6-453d-3b5e-55e2-9f4523f7d292,2016-01-23 08:15:00.444
7200000,2015-12-31 05:00:29.333,93.0,,2015-12-31 05:00:29.333,1,2015-12-31 05:15:01.165,GngasoBQob,,,com.sec.android.app.shealth,,,1f0fd1c8-f3f2-5318-62fa-6f28ee4110ad,2015-12-31 05:15:01.165
7200000,2015-12-17 07:00:29.345,85.0,,2015-12-17 07:00:29.345,1,2015-12-17 07:15:00.581,GngasoBQob,,,com.sec.android.app.shealth,,,17b0e363-0d37-15e1-cc26-54e384a59a1c,2015-12-17 07:15:00.581
7200000,2016-01-11 18:00:29.320,84.0,,2016-01-11 18:00:29.320,1,2016-01-11 18:05:37.159,GngasoBQob,,,com.sec.android.app.shealth,,,f5c74444-dce7-2adb-29e5-be818e9056b9,2016-01-11 18:05:37.159
7200000,2015-12-27 04:00:29.320,85.0,,2015-12-27 04:00:29.320,1,2015-12-27 04:10:21.110,GngasoBQob,,,com.sec.android.app.shealth,,,6b804ac6-496e-24e5-1a4a-0ce17370a958,2015-12-27 04:10:21.110
7200000,2016-01-17 06:00:58.442,72.0,,2016-01-17 06:00:58.442,1,2016-01-17 06:15:00.458,GngasoBQob,,,com.sec.android.app.shealth,,,d7f0fe26-adac-bc37-df93-07d89278801b,2016-01-17 06:15:00.458
7200000,2016-01-10 07:00:29.349,73.0,,2016-01-10 07:00:29.349,1,2016-01-10 07:10:01.673,GngasoBQob,,,com.sec.android.app.shealth,,,2dd2eda3-ff0a-1c7f-4e02-2af14afd1724,2016-01-10 07:10:01.673
7200000,2016-01-25 22:16:29.333,113.0,,2016-01-25 22:16:29.333,1,2016-01-25 22:16:32.964,GngasoBQob,,,com.sec.android.app.shealth,,,bc02142a-e96f-2818-27bf-15f832a64d26,2016-01-25 22:16:30.417
7200000,2016-01-29 06:00:29.331,78.0,,2016-01-29 06:00:29.331,1,2016-01-29 06:15:00.061,GngasoBQob,,,com.sec.android.app.shealth,,,bfa93cf7-2665-a99e-d367-732041ad76cd,2016-01-29 06:15:00.061
7200000,2016-01-28 14:00:29.269,106.0,,2016-01-28 14:00:29.269,1,2016-01-28 14:00:28.737,GngasoBQob,,,com.sec.android.app.shealth,,,de90619f-420d-9f65-ef78-a9267b1c34a5,2016-01-28 14:00:28.737
7200000,2016-01-10 00:00:29.225,90.0,,2016-01-10 00:00:29.225,1,2016-01-10 00:15:00.419,GngasoBQob,,,com.sec.android.app.shealth,,,c12feacb-8752-cd69-e5f5-a29070774a4a,2016-01-10 00:15:00.419
7200000,2015-12-23 02:00:29.298,80.0,,2015-12-23 02:00:29.298,1,2015-12-23 02:09:02.123,GngasoBQob,,,com.sec.android.app.shealth,,,d9023ca6-d34b-4e98-eb7f-8a4793b9af20,2015-12-23 02:09:02.123
7200000,2015-12-12 04:00:29.277,85.0,,2015-12-12 04:00:29.277,1,2015-12-12 04:07:11.902,GngasoBQob,,,com.sec.android.app.shealth,,,9d4c52c3-c992-dd5f-2811-39461125707e,2015-12-12 04:07:11.902
7200000,2015-12-17 09:00:29.206,71.0,,2015-12-17 09:00:29.206,1,2015-12-17 09:15:00.491,GngasoBQob,,,com.sec.android.app.shealth,,,bce5d0af-d02d-3e15-f747-00ce4299b19e,2015-12-17 09:15:00.491
7200000,2016-01-14 11:00:59.614,92.0,,2016-01-14 11:00:59.614,1,2016-01-14 11:01:08.084,GngasoBQob,,,com.sec.android.app.shealth,,,7237ea0f-fe4c-5f7b-6bc1-457f01c0d7f1,2016-01-14 11:01:08.084
7200000,2015-12-18 08:00:29.334,82.0,,2015-12-18 08:00:29.334,1,2015-12-18 08:15:01.527,GngasoBQob,,,com.sec.android.app.shealth,,,af2db2a3-a83f-5976-1777-578957f3428b,2015-12-18 08:15:01.527
7200000,2016-01-14 03:00:58.554,75.0,,2016-01-14 03:00:58.554,1,2016-01-14 03:15:00.600,GngasoBQob,,,com.sec.android.app.shealth,,,61c2833d-18d8-45ca-416c-7dde008e05f9,2016-01-14 03:15:00.600
7200000,2016-01-14 07:00:58.543,71.0,,2016-01-14 07:00:58.543,1,2016-01-14 07:06:27.200,GngasoBQob,,,com.sec.android.app.shealth,,,81c5c026-e24f-093f-8262-25d43228eb66,2016-01-14 07:06:27.200
7200000,2016-01-05 21:00:58.607,101.0,,2016-01-05 21:00:58.607,1,2016-01-05 21:15:01.559,GngasoBQob,,,com.sec.android.app.shealth,,,b0b7a7a5-550d-c8ef-5eca-f60a779d4122,2016-01-05 21:15:01.559
7200000,2015-12-12 14:00:29.367,105.0,,2015-12-12 14:00:29.367,1,2015-12-12 14:04:35.504,GngasoBQob,,,com.sec.android.app.shealth,,,d15aa884-3822-ebd0-6ec1-fa83c8fd7c48,2015-12-12 14:04:35.504
7200000,2015-12-11 00:00:29.337,81.0,,2015-12-11 00:00:29.337,1,2015-12-11 00:03:09.223,GngasoBQob,,,com.sec.android.app.shealth,,,64d24535-6462-684c-7e35-8b50df16f341,2015-12-11 00:03:09.223
7200000,2015-12-24 03:00:29.366,73.0,,2015-12-24 03:00:29.366,1,2015-12-24 03:15:01.561,GngasoBQob,,,com.sec.android.app.shealth,,,0748980a-2554-190e-400e-470e9e69a3df,2015-12-24 03:15:01.561
7200000,2015-12-23 09:00:52.323,67.0,,2015-12-23 09:00:52.323,1,2015-12-23 09:05:14.784,GngasoBQob,,,com.sec.android.app.shealth,,,f859b142-7115-c68e-be06-bd810f185f1d,2015-12-23 09:05:14.784
