com.samsung.health.step_count
time_offset,end_time,start_time,count,calorie,sample_position_type,update_time,deviceuuid,speed,pkg_name,custom,distance,datauuid,create_time
7200000,2017-11-17 13:30:00.000,2017-11-17 13:29:00.000,15,0.86,,2017-11-17 13:35:01.148,2cfAK/hc79,2.2500002,com.sec.android.app.shealth,,12.69,87af661c-9e42-4fd3-9859-2af7fcb0a156,2017-11-17 13:35:01.148
7200000,2017-11-17 13:31:00.000,2017-11-17 13:30:00.000,38,2.49,,2017-11-17 13:35:01.261,2cfAK/hc79,2.0833333,com.sec.android.app.shealth,,33.2,a5491010-3a39-4cfe-9b59-114c2a0722f4,2017-11-17 13:35:01.261
7200000,2017-11-17 13:32:00.000,2017-11-17 13:31:00.000,26,1.56,,2017-11-17 13:35:01.362,2cfAK/hc79,1.6111112,com.sec.android.app.shealth,,20.58,95a084f9-6426-43c8-b817-77686fd32562,2017-11-17 13:35:01.362
7200000,2017-11-17 13:36:00.000,2017-11-17 13:35:00.000,74,5.55,,2017-11-17 13:45:56.616,2cfAK/hc79,1.6666666,com.sec.android.app.shealth,,63.17,887afadf-5cbd-43f8-a6ff-1590c5f194bb,2017-11-17 13:45:56.616
7200000,2017-11-17 13:37:00.000,2017-11-17 13:36:00.000,110,7.59,,2017-11-17 13:45:56.713,2cfAK/hc79,1.4166666,com.sec.android.app.shealth,,80.45,be38b29c-99ec-4dfd-9dfa-566ca22eddd1,2017-11-17 13:45:56.713
7200000,2017-11-17 13:38:00.000,2017-11-17 13:37:00.000,106,6.54,,2017-11-17 13:45:56.774,2cfAK/hc79,1.3888888,com.sec.android.app.shealth,,81.96,c525f284-df45-4f45-a764-dfda247f9dcb,2017-11-17 13:45:56.774
7200000,2017-11-17 13:39:00.000,2017-11-17 13:38:00.000,86,5.24,,2017-11-17 13:45:56.842,2cfAK/hc79,1.3333334,com.sec.android.app.shealth,,66.31,4d5e3f7a-5b37-4376-a983-330810bf3c2d,2017-11-17 13:45:56.842
7200000,2017-11-17 13:40:00.000,2017-11-17 13:39:00.000,38,2.28,,2017-11-17 13:45:56.899,2cfAK/hc79,1.2777778,com.sec.android.app.shealth,,29.24,762dae9d-9cbf-4b2e-a7a9-99b4962b5cb8,2017-11-17 13:45:56.899
7200000,2017-11-17 13:41:00.000,2017-11-17 13:40:00.000,102,6.12,,2017-11-17 13:45:56.978,2cfAK/hc79,1.3034999,com.sec.android.app.shealth,,78.21,a087b0c5-4e3c-4e1a-877c-4e642c3a1c47,2017-11-17 13:45:56.978
7200000,2017-11-17 13:42:00.000,2017-11-17 13:41:00.000,97,5.82,,2017-11-17 13:45:57.025,2cfAK/hc79,1.2373333,com.sec.android.app.shealth,,74.24,d0d5ca71-da30-469d-a546-2f91f514c2ed,2017-11-17 13:45:57.025
7200000,2017-11-17 13:43:00.000,2017-11-17 13:42:00.000,20,1.2,,2017-11-17 13:45:57.172,2cfAK/hc79,1.3333334,com.sec.android.app.shealth,,15.45,02797f35-25f8-41ff-866c-1948c27f1c5d,2017-11-17 13:45:57.172
7200000,2017-11-17 13:46:00.000,2017-11-17 13:45:00.000,10,0.59,,2017-11-17 13:45:57.241,2cfAK/hc79,1.5277778,com.sec.android.app.shealth,,8.19,596ab4bc-3e79-484f-8ff6-3b798dc9809e,2017-11-17 13:45:57.241
7200000,2017-11-17 14:10:00.000,2017-11-17 14:09:00.000,49,2.95,,2017-11-17 14:15:01.230,2cfAK/hc79,1.1666666,com.sec.android.app.shealth,,37.09,f57cdce5-a1e5-4388-9d40-b67ff9d1f136,2017-11-17 14:15:01.230
7200000,2017-11-17 14:11:00.000,2017-11-17 14:10:00.000,68,4.08,,2017-11-17 14:15:01.346,2cfAK/hc79,1.25,com.sec.android.app.shealth,,52.22,9fe3d972-3d68-4a16-a9ac-362f731fbefe,2017-11-17 14:15:01.346
7200000,2017-11-17 14:12:00.000,2017-11-17 14:11:00.000,87,5.96,,2017-11-17 14:15:15.172,2cfAK/hc79,1.5277778,com.sec.android.app.shealth,,72.09,d6ddb784-1600-40c3-a2b2-06ba0e3bc3ea,2017-11-17 14:15:15.172
7200000,2017-11-17 14:13:00.000,2017-11-17 14:12:00.000,54,3.24,,2017-11-17 14:15:15.304,2cfAK/hc79,1.25,com.sec.android.app.shealth,,41.57,f9a517e3-8359-46f5-b00d-f50200c56315,2017-11-17 14:15:15.304
7200000,2017-11-17 14:14:00.000,2017-11-17 14:13:00.000,100,6.0,,2017-11-17 14:15:16.361,2cfAK/hc79,1.3055556,com.sec.android.app.shealth,,77.89,40b05ac8-115e-4552-9d45-b921399b5880,2017-11-17 14:15:16.361
7200000,2017-11-17 14:15:00.000,2017-11-17 14:14:00.000,63,3.78,,2017-11-17 14:15:16.457,2cfAK/hc79,1.25,com.sec.android.app.shealth,,48.49,0096e9a9-dce3-4fd0-9981-b033c21656e9,2017-11-17 14:15:16.457
7200000,2017-11-17 14:16:00.000,2017-11-17 14:15:00.000,105,6.3,,2017-11-17 14:35:01.238,2cfAK/hc79,1.5277778,com.sec.android.app.shealth,,76.53,2706dbad-60e1-491c-b24c-0945312bb313,2017-11-17 14:35:01.238
7200000,2017-11-17 14:17:00.000,2017-11-17 14:16:00.000,95,5.7,,2017-11-17 14:35:01.355,2cfAK/hc79,1.2058333,com.sec.android.app.shealth,,72.35,26f9995d-bd15-43a1-a03b-acd9c8043b0c,2017-11-17 14:35:01.355
7200000,2017-11-17 14:18:00.000,2017-11-17 14:17:00.000,100,6.0,,2017-11-17 14:35:02.181,2cfAK/hc79,1.2775,com.sec.android.app.shealth,,76.65,04a0be3c-2e4c-47a5-b630-3df158e8c97b,2017-11-17 14:35:02.181
7200000,2017-11-17 14:19:00.000,2017-11-17 14:18:00.000,83,4.98,,2017-11-17 14:35:02.280,2cfAK/hc79,1.3055556,com.sec.android.app.shealth,,61.57,7d977efb-fa7d-428c-acb1-73be7984a8d6,2017-11-17 14:35:02.280
7200000,2017-11-17 14:20:00.000,2017-11-17 14:19:00.000,98,6.17,,2017-11-17 14:35:02.359,2cfAK/hc79,1.4166666,com.sec.android.app.shealth,,75.42,f34e025c-c994-49f3-b585-8eea94086432,2017-11-17 14:35:02.359
7200000,2017-11-17 14:55:00.000,2017-11-17 14:54:00.000,0,0.0,,2017-11-17 14:54:54.766,2cfAK/hc79,0.0,com.sec.android.app.shealth,,0.0,1b62c14b-c2a5-485a-bd4f-472c0a2e8b3a,2017-11-17 14:54:54.766
7200000,2017-11-17 15:14:00.000,2017-11-17 15:13:00.000,17,2.39,,2017-11-17 15:14:12.659,2cfAK/hc79,2.9444444,com.sec.android.app.shealth,,20.78,a2ebf616-cb20-400d-875e-ade0ed3dcce2,2017-11-17 15:14:12.659
7200000,2017-11-17 15:15:00.000,2017-11-17 15:14:00.000,28,1.6499997,,2017-11-17 15:14:15.851,2cfAK/hc79,1.633315,com.sec.android.app.shealth,,22.52,9bce1dc0-923d-4521-b0ac-a837863a5495,2017-11-17 15:14:12.747
7200000,2017-11-17 15:38:00.000,2017-11-17 15:37:00.000,47,2.82,,2017-11-17 15:49:37.685,2cfAK/hc79,1.3888888,com.sec.android.app.shealth,,36.55,0e97a9f8-253a-48bf-a561-ff790b43fe2e,2017-11-17 15:49:37.685
7200000,2017-11-17 15:59:00.000,2017-11-17 15:58:00.000,39,2.33,,2017-11-17 15:59:09.979,2cfAK/hc79,1.7777778,com.sec.android.app.shealth,,31.47,5b25f643-1763-4ab2-a855-d01f7f7da616,2017-11-17 15:59:09.979
7200000,2017-11-17 16:01:00.000,2017-11-17 16:00:00.000,54,3.139998,,2017-11-17 16:00:59.977,2cfAK/hc79,1.3837752,com.sec.android.app.shealth,,42.070004,8db954f6-ee08-4189-bd06-b1ee7ffa63dc,2017-11-17 16:00:37.936
7200000,2017-11-17 16:02:00.000,2017-11-17 16:01:00.000,62,3.7199996,,2017-11-17 16:06:11.159,2cfAK/hc79,1.500117,com.sec.android.app.shealth,,49.55,8f71fe66-9127-41aa-b13f-e8cb15e43487,2017-11-17 16:01:00.564
7200000,2017-11-17 16:07:00.000,2017-11-17 16:06:00.000,0,0.0,,2017-11-17 16:06:11.676,2cfAK/hc79,0.0,com.sec.android.app.shealth,,0.0,390dc323-1492-4ba8-922e-63e8ea499fa1,2017-11-17 16:06:11.676
7200000,2017-11-17 07:45:59.999,2017-11-17 07:45:00.000,94,5.63,230002,2017-11-17 07:46:39.012,GngasoBQob,1.3888888,com.sec.android.app.shealth,,72.43,31f11cb9-7428-ce6a-4438-17f944d5fe24,2017-11-17 07:46:39.011
7200000,2017-11-17 07:46:59.999,2017-11-17 07:46:00.000,100,5.36,230002,2017-11-17 07:48:27.560,GngasoBQob,1.2427902,com.sec.android.app.shealth,,69.019,51281a60-f098-a986-8829-e38ab7274d4c,2017-11-17 07:46:39.029
7200000,2017-11-17 07:47:59.999,2017-11-17 07:47:00.000,97,5.24,230002,2017-11-17 07:48:27.577,GngasoBQob,1.0833334,com.sec.android.app.shealth,,64.05,2d6c7a39-71b2-56d2-f557-6c2adbe20be2,2017-11-17 07:48:27.576
7200000,2017-11-17 07:48:59.999,2017-11-17 07:48:00.000,6,0.3,230002,2017-11-17 07:48:27.593,GngasoBQob,0.8611111,com.sec.android.app.shealth,,3.62,e4b35f6f-e640-8a37-3433-eadaf1abf5f8,2017-11-17 07:48:27.592
7200000,2017-11-17 07:50:59.999,2017-11-17 07:50:00.000,25,1.33,230002,2017-11-17 07:51:06.078,GngasoBQob,1.1837296,com.sec.android.app.shealth,,15.859,088796b4-804d-a8e6-b27a-04f9fd497230,2017-11-17 07:50:53.814
7200000,2017-11-17 08:01:59.999,2017-11-17 08:01:00.000,67,3.49,230002,2017-11-17 08:02:41.509,GngasoBQob,1.0833334,com.sec.android.app.shealth,,44.2,a0b041bf-746f-6a4e-674e-664968ce377e,2017-11-17 08:02:41.508
7200000,2017-11-17 08:06:59.999,2017-11-17 08:06:00.000,17,0.89,230002,2017-11-17 08:08:05.725,GngasoBQob,1.1111112,com.sec.android.app.shealth,,11.1,abda2019-7a5a-58a4-dc70-89dec8792916,2017-11-17 08:08:05.725
7200000,2017-11-17 08:07:59.999,2017-11-17 08:07:00.000,106,6.17,230002,2017-11-17 08:08:05.755,GngasoBQob,1.3888888,com.sec.android.app.shealth,,80.93,b819f599-d0e0-5608-bd3b-8a288b273b43,2017-11-17 08:08:05.754
7200000,2017-11-17 08:08:59.999,2017-11-17 08:08:00.000,111,6.65,230002,2017-11-17 08:10:35.468,GngasoBQob,1.5,com.sec.android.app.shealth,,85.86,f1659f90-2923-248d-8d3f-38eec3182e74,2017-11-17 08:08:05.779
7200000,2017-11-17 08:09:59.999,2017-11-17 08:09:00.000,22,1.2,230002,2017-11-17 08:10:35.491,GngasoBQob,1.3333334,com.sec.android.app.shealth,,15.03,cc4b368b-e728-fecd-2a7c-9064d52ef345,2017-11-17 08:10:35.490
7200000,2017-11-17 08:10:59.999,2017-11-17 08:10:00.000,40,2.16,230002,2017-11-17 08:10:45.255,GngasoBQob,1.3211148,com.sec.android.app.shealth,,26.482,55ecbb18-2b70-ec99-077f-8f8347a23b51,2017-11-17 08:10:35.505
7200000,2017-11-17 08:12:59.999,2017-11-17 08:12:00.000,25,1.27,230002,2017-11-17 08:13:27.910,GngasoBQob,0.8888889,com.sec.android.app.shealth,,14.54,ce715281-d2d2-26bf-7351-d6b5d3613d30,2017-11-17 08:13:27.909
7200000,2017-11-17 08:13:59.999,2017-11-17 08:13:00.000,24,1.34,230002,2017-11-17 08:13:27.935,GngasoBQob,1.3888888,com.sec.android.app.shealth,,17.69,3ad5426a-b578-c861-852d-a80b0f1959db,2017-11-17 08:13:27.934
7200000,2017-11-17 08:20:59.999,2017-11-17 08:20:00.000,26,1.54,230002,2017-11-17 08:21:15.739,GngasoBQob,1.5555556,com.sec.android.app.shealth,,21.24,395f58fb-761b-c7dc-82b7-2ccd18ec70bd,2017-11-17 08:21:15.738
7200000,2017-11-17 08:35:59.999,2017-11-17 08:35:00.000,35,1.83,230002,2017-11-17 08:36:17.422,GngasoBQob,0.5794521,com.sec.android.app.shealth,,23.18,e08c5996-4938-25fe-49d7-ba46c79cf67b,2017-11-17 08:35:52.247
7200000,2017-11-17 08:39:59.999,2017-11-17 08:39:00.000,23,1.3,230002,2017-11-17 08:40:01.628,GngasoBQob,1.3055556,com.sec.android.app.shealth,,17.07,7aff80e3-421e-1d31-1ab0-6f7e2b6e782d,2017-11-17 08:40:01.627
7200000,2017-11-17 08:49:59.999,2017-11-17 08:49:00.000,24,1.36,230002,2017-11-17 08:55:00.312,GngasoBQob,1.5,com.sec.android.app.shealth,,18.06,02e4f584-7d0f-253c-695b-a8b6dc7e5b40,2017-11-17 08:55:00.312
7200000,2017-11-17 09:39:59.999,2017-11-17 09:39:00.000,24,1.28,230002,2017-11-17 09:40:34.791,GngasoBQob,1.5555556,com.sec.android.app.shealth,,15.23,e7b897c8-40b8-f8af-633a-6a65723e2175,2017-11-17 09:40:34.791
7200000,2017-11-17 09:40:59.999,2017-11-17 09:40:00.000,21,1.23,230002,2017-11-17 09:40:34.834,GngasoBQob,1.9444444,com.sec.android.app.shealth,,17.07,20efade6-4e39-cc1f-6a13-69b7668fbf14,2017-11-17 09:40:34.833
7200000,2017-11-17 09:41:59.999,2017-11-17 09:41:00.000,16,0.85,230002,2017-11-17 09:41:19.380,GngasoBQob,1.5833334,com.sec.android.app.shealth,,10.89,d9249324-a229-b0ae-46c8-277cf746f591,2017-11-17 09:41:19.379
7200000,2017-11-17 09:43:59.999,2017-11-17 09:43:00.000,17,0.88,230002,2017-11-17 09:44:20.197,GngasoBQob,1.0555556,com.sec.android.app.shealth,,10.64,2c3d40e3-1d65-35da-8391-7b1fb94422d7,2017-11-17 09:44:20.196
7200000,2017-11-17 09:48:59.999,2017-11-17 09:48:00.000,16,0.89,230002,2017-11-17 09:53:51.023,GngasoBQob,1.1944444,com.sec.android.app.shealth,,10.94,35e6153e-6c48-96b1-e272-b846da82e116,2017-11-17 09:53:51.023
7200000,2017-11-17 09:55:59.999,2017-11-17 09:55:00.000,21,1.14,230002,2017-11-17 09:56:47.630,GngasoBQob,1.5982814,com.sec.android.app.shealth,,15.889,134d7790-819b-6acc-d015-c6dba6a976db,2017-11-17 09:55:50.469
7200000,2017-11-17 09:58:59.999,2017-11-17 09:58:00.000,78,4.35,230002,2017-11-17 09:59:17.694,GngasoBQob,1.5299946,com.sec.android.app.shealth,,58.02,13a9e0f7-2030-58e1-b9b6-608b0a6ecbf5,2017-11-17 09:58:45.503
7200000,2017-11-17 09:59:59.999,2017-11-17 09:59:00.000,33,1.81,230002,2017-11-17 09:59:17.730,GngasoBQob,1.4444444,com.sec.android.app.shealth,,22.87,9303a734-51bb-9638-d0b5-5a7f2e22ebae,2017-11-17 09:59:17.730
7200000,2017-11-17 10:06:59.999,2017-11-17 10:06:00.000,23,1.25,230002,2017-11-17 10:07:02.818,GngasoBQob,1.0323867,com.sec.android.app.shealth,,15.68,efcfa0c0-38c5-89ad-36c0-9e1c0ce34ae5,2017-11-17 10:06:40.883
7200000,2017-11-17 10:07:59.999,2017-11-17 10:07:00.000,37,2.2,230002,2017-11-17 10:09:31.419,GngasoBQob,1.6533241,com.sec.android.app.shealth,,30.28,b73f40b1-089f-2c5e-060b-9dcf0704cf40,2017-11-17 10:07:32.747
7200000,2017-11-17 10:08:59.999,2017-11-17 10:08:00.000,25,1.33,230002,2017-11-17 10:09:31.445,GngasoBQob,1.1111112,com.sec.android.app.shealth,,15.71,c68baf3e-5779-97d8-3ec4-8889126e3b0f,2017-11-17 10:09:31.444
7200000,2017-11-17 10:13:59.999,2017-11-17 10:13:00.000,51,2.94,230002,2017-11-17 10:14:59.606,GngasoBQob,1.4914526,com.sec.android.app.shealth,,39.54,fd9c2d76-faa6-38c5-a17c-2abeb57fa543,2017-11-17 10:13:12.968
7200000,2017-11-17 11:13:59.999,2017-11-17 11:13:00.000,19,0.92,230002,2017-11-17 11:15:00.187,GngasoBQob,1.25,com.sec.android.app.shealth,,11.31,a3e20c58-9e6e-917a-2f1f-bd86a6ace1b7,2017-11-17 11:15:00.186
7200000,2017-11-17 11:15:59.999,2017-11-17 11:15:00.000,15,0.81,230002,2017-11-17 11:17:14.619,GngasoBQob,1.25,com.sec.android.app.shealth,,9.48,84a237aa-146b-926d-1876-cb5180d78ccc,2017-11-17 11:17:14.618
7200000,2017-11-17 11:18:59.999,2017-11-17 11:18:00.000,17,0.99,230002,2017-11-17 11:30:25.973,GngasoBQob,1.9444444,com.sec.android.app.shealth,,14.32,ec66d465-1e82-41dd-9020-371bcc9f29a1,2017-11-17 11:30:25.973
7200000,2017-11-17 11:19:59.999,2017-11-17 11:19:00.000,16,0.82,230002,2017-11-17 11:30:25.995,GngasoBQob,1.0833334,com.sec.android.app.shealth,,9.9,91e59ae6-6176-262a-dd9d-6bd580b229f0,2017-11-17 11:30:25.995
7200000,2017-11-17 11:53:59.999,2017-11-17 11:53:00.000,14,0.701,230002,2017-11-17 11:53:21.541,GngasoBQob,1.5277778,com.sec.android.app.shealth,,10.1,30a28664-dfa3-0d02-68c9-e4e9619ff055,2017-11-17 11:53:21.541
7200000,2017-11-17 12:30:59.999,2017-11-17 12:30:00.000,20,1.19,230002,2017-11-17 12:35:00.496,GngasoBQob,1.3333334,com.sec.android.app.shealth,,15.64,f819a91b-0682-e067-07c6-c89dfe9988fe,2017-11-17 12:35:00.496
7200000,2017-11-17 12:54:59.999,2017-11-17 12:54:00.000,17,0.95,230002,2017-11-17 12:55:00.638,GngasoBQob,1.1666666,com.sec.android.app.shealth,,12.36,091232bc-8d4c-d800-caf8-897169e0a3fc,2017-11-17 12:55:00.638
7200000,2017-11-17 12:55:59.999,2017-11-17 12:55:00.000,26,1.37,230002,2017-11-17 12:57:59.219,GngasoBQob,1.2519475,com.sec.android.app.shealth,,16.36,8a2dc8b4-9eaa-1480-a807-8e27d27ff780,2017-11-17 12:55:04.327
7200000,2017-11-17 13:00:59.999,2017-11-17 13:00:00.000,17,0.85,230002,2017-11-17 13:15:00.403,GngasoBQob,0.6944444,com.sec.android.app.shealth,,8.26,0b9a2e84-3e9d-9404-e76d-305723eba44a,2017-11-17 13:15:00.402
7200000,2017-11-17 13:29:59.999,2017-11-17 13:29:00.000,24,1.42,230002,2017-11-17 13:31:09.428,GngasoBQob,1.75,com.sec.android.app.shealth,,20.02,c62c9346-2857-f0aa-4760-9a263605bddf,2017-11-17 13:31:09.428
7200000,2017-11-17 13:30:59.999,2017-11-17 13:30:00.000,28,1.63,230002,2017-11-17 13:31:09.443,GngasoBQob,1.6111112,com.sec.android.app.shealth,,21.83,b5350695-6e5a-e536-6f8a-e7adfdc900d9,2017-11-17 13:31:09.442
7200000,2017-11-17 13:31:59.999,2017-11-17 13:31:00.000,22,1.26,230002,2017-11-17 13:31:55.078,GngasoBQob,1.5833334,com.sec.android.app.shealth,,16.1,e6c9e1e7-ff7a-2fd0-3acb-3c15c4e2dde8,2017-11-17 13:31:55.077
7200000,2017-11-17 13:35:59.999,2017-11-17 13:35:00.000,79,4.35,230002,2017-11-17 13:45:45.147,GngasoBQob,1.2222222,com.sec.android.app.shealth,,55.67,70060c5f-e352-db51-2521-9c3773cb251c,2017-11-17 13:45:45.147
7200000,2017-11-17 13:36:59.999,2017-11-17 13:36:00.000,109,6.48,230002,2017-11-17 13:45:45.173,GngasoBQob,1.4166666,com.sec.android.app.shealth,,85.31,98620351-cbfb-6cfe-f287-8860dd034fc0,2017-11-17 13:45:45.172
7200000,2017-11-17 13:37:59.999,2017-11-17 13:37:00.000,108,6.06,230002,2017-11-17 13:45:45.185,GngasoBQob,1.3055556,com.sec.android.app.shealth,,78.82,5893672b-8d3f-3476-23ac-a0fd1a0cd90f,2017-11-17 13:45:45.184
7200000,2017-11-17 13:38:59.999,2017-11-17 13:38:00.000,97,5.12,230002,2017-11-17 13:45:45.203,GngasoBQob,1.1666666,com.sec.android.app.shealth,,64.44,add35e52-7074-0693-7775-72e6c8ae5c5d,2017-11-17 13:45:45.202
7200000,2017-11-17 13:39:59.999,2017-11-17 13:39:00.000,42,2.4,230002,2017-11-17 13:45:45.230,GngasoBQob,1.3611112,com.sec.android.app.shealth,,31.11,30ca4c9e-16c0-1e95-dfef-a9953236cb60,2017-11-17 13:45:45.229
7200000,2017-11-17 13:40:59.999,2017-11-17 13:40:00.000,83,4.44,230002,2017-11-17 13:45:45.248,GngasoBQob,1.1388888,com.sec.android.app.shealth,,57.24,84dd2783-0313-0787-508d-71a5317dc8e1,2017-11-17 13:45:45.247
7200000,2017-11-17 13:41:59.999,2017-11-17 13:41:00.000,99,5.06,230002,2017-11-17 13:45:45.298,GngasoBQob,1.0555556,com.sec.android.app.shealth,,62.19,c5ef0885-7c45-e3fb-3c89-60c49bf90f0d,2017-11-17 13:45:45.297
7200000,2017-11-17 13:42:59.999,2017-11-17 13:42:00.000,30,1.74,230002,2017-11-17 13:45:45.322,GngasoBQob,1.3611112,com.sec.android.app.shealth,,23.37,68c16a3b-8606-e9c2-a7ec-f4622efe1e48,2017-11-17 13:45:45.321
7200000,2017-11-17 14:09:59.999,2017-11-17 14:09:00.000,48,2.51,230002,2017-11-17 14:15:01.051,GngasoBQob,0.9722222,com.sec.android.app.shealth,,30.94,449966c5-c27e-bc58-302f-3e0de52cd896,2017-11-17 14:15:01.049
7200000,2017-11-17 14:10:59.999,2017-11-17 14:10:00.000,67,3.41,230002,2017-11-17 14:15:01.071,GngasoBQob,1.0555556,com.sec.android.app.shealth,,42.75,841e33f8-6f5f-f7cb-f9f0-baf7c4226c6e,2017-11-17 14:15:01.071
7200000,2017-11-17 14:11:59.999,2017-11-17 14:11:00.000,86,4.69,230002,2017-11-17 14:15:01.087,GngasoBQob,1.2777778,com.sec.android.app.shealth,,59.18,91fe5cb0-5f0f-6e7f-430a-8291170b9742,2017-11-17 14:15:01.086
7200000,2017-11-17 14:12:59.999,2017-11-17 14:12:00.000,56,3.06,230002,2017-11-17 14:15:01.102,GngasoBQob,1.25,com.sec.android.app.shealth,,39.3,48b99fac-cb81-7c8b-f29f-e64874032e70,2017-11-17 14:15:01.101
7200000,2017-11-17 14:13:59.999,2017-11-17 14:13:00.000,89,4.84,230002,2017-11-17 14:15:01.116,GngasoBQob,1.1388888,com.sec.android.app.shealth,,62.1,755cb61d-38ca-04da-052c-7b81d2508405,2017-11-17 14:15:01.115
7200000,2017-11-17 14:14:59.999,2017-11-17 14:14:00.000,61,3.39,230002,2017-11-17 14:15:01.130,GngasoBQob,1.2777778,com.sec.android.app.shealth,,44.84,935e937b-59db-4064-bc17-4970ac8c58b4,2017-11-17 14:15:01.130
7200000,2017-11-17 14:15:59.999,2017-11-17 14:15:00.000,101,5.76,230002,2017-11-17 14:16:12.961,GngasoBQob,1.6025879,com.sec.android.app.shealth,,77.27,298f264c-ef6c-a7b3-14c5-8b2150b9794e,2017-11-17 14:15:42.547
7200000,2017-11-17 14:16:59.999,2017-11-17 14:16:00.000,93,4.94,230002,2017-11-17 14:18:15.094,GngasoBQob,1.0282879,com.sec.android.app.shealth,,59.429,6d4261de-0636-a4c8-c188-eb669559b4c6,2017-11-17 14:16:12.993
7200000,2017-11-17 14:17:59.999,2017-11-17 14:17:00.000,98,5.43,230002,2017-11-17 14:18:15.115,GngasoBQob,1.25,com.sec.android.app.shealth,,70.03,4ca2152b-f83c-8d83-d13e-fdb303837bf4,2017-11-17 14:18:15.114
7200000,2017-11-17 14:18:59.999,2017-11-17 14:18:00.000,90,5.139,230002,2017-11-17 14:22:51.213,GngasoBQob,1.3929819,com.sec.android.app.shealth,,67.77,43b71353-daf8-e361-753e-ede1b82d9006,2017-11-17 14:18:15.139
7200000,2017-11-17 14:19:59.999,2017-11-17 14:19:00.000,100,5.74,230002,2017-11-17 14:22:51.230,GngasoBQob,1.4444444,com.sec.android.app.shealth,,75.14,3e4191ce-a404-5ae3-bb6f-9e1ced8f41e2,2017-11-17 14:22:51.229
7200000,2017-11-17 14:22:59.999,2017-11-17 14:22:00.000,36,2.02,230002,2017-11-17 14:23:28.412,GngasoBQob,1.2390435,com.sec.android.app.shealth,,26.979,f3bf286d-b10d-cde6-f80e-c71663214a39,2017-11-17 14:22:51.252
7200000,2017-11-17 14:56:59.999,2017-11-17 14:56:00.000,17,1.0,230002,2017-11-17 15:02:39.481,GngasoBQob,1.8888888,com.sec.android.app.shealth,,14.19,549e27e1-286f-74d3-7f0a-ec1e8ea9bdab,2017-11-17 15:02:39.480
7200000,2017-11-17 15:13:59.999,2017-11-17 15:13:00.000,35,2.01,230002,2017-11-17 15:14:03.861,GngasoBQob,1.7777778,com.sec.android.app.shealth,,27.5,574255d0-b068-086e-b544-a528b72c3249,2017-11-17 15:14:03.861
7200000,2017-11-17 15:24:59.999,2017-11-17 15:24:00.000,20,1.14,230002,2017-11-17 15:24:39.956,GngasoBQob,1.5277778,com.sec.android.app.shealth,,15.29,6dd9d85d-3b8b-35bf-ff5b-c177669332f9,2017-11-17 15:24:39.955
7200000,2017-11-17 15:28:59.999,2017-11-17 15:28:00.000,39,2.28,230002,2017-11-17 15:35:00.255,GngasoBQob,1.6944444,com.sec.android.app.shealth,,28.4,a40e9f52-0a4f-c33d-c6e0-b7d465511006,2017-11-17 15:35:00.254
7200000,2017-11-17 15:37:59.999,2017-11-17 15:37:00.000,45,2.58,230002,2017-11-17 15:47:10.679,GngasoBQob,1.4467039,com.sec.android.app.shealth,,34.21,1c7cd044-dbc2-bba2-60c0-19fe2da5ab47,2017-11-17 15:37:31.305
7200000,2017-11-17 15:56:59.999,2017-11-17 15:56:00.000,12,1.201,230002,2017-11-17 15:56:29.141,GngasoBQob,2.0833333,com.sec.android.app.shealth,,10.051,421a52b8-ec01-effa-b897-c6c86585d29b,2017-11-17 15:56:29.141
7200000,2017-11-17 15:57:59.999,2017-11-17 15:57:00.000,25,1.38,230002,2017-11-17 15:57:25.718,GngasoBQob,1.3055556,com.sec.android.app.shealth,,17.2,62cd1993-8b39-6658-07ef-ed253fb6c526,2017-11-17 15:57:25.716
7200000,2017-11-17 15:58:59.999,2017-11-17 15:58:00.000,47,2.65,230002,2017-11-17 15:59:01.545,GngasoBQob,1.4213638,com.sec.android.app.shealth,,34.38,d6a7da6c-6409-649d-dcbf-6cd8fee0ccd2,2017-11-17 15:58:18.807
7200000,2017-11-17 15:59:59.999,2017-11-17 15:59:00.000,9,0.48,230002,2017-11-17 15:59:02.873,GngasoBQob,1.0832138,com.sec.android.app.shealth,,5.17,645011c0-92c5-b94c-dec4-24daa2c0d6a8,2017-11-17 15:59:01.952
7200000,2017-11-17 16:00:59.999,2017-11-17 16:00:00.000,53,2.87,230002,2017-11-17 16:01:47.765,GngasoBQob,1.3283433,com.sec.android.app.shealth,,36.249,3149b6a2-c04d-aa0d-2582-4d27a2eb9a6e,2017-11-17 16:00:40.700
7200000,2017-11-17 16:01:59.999,2017-11-17 16:01:00.000,59,3.32,230002,2017-11-17 16:01:47.787,GngasoBQob,1.3611112,com.sec.android.app.shealth,,43.52,43ccc393-e08d-c79c-5005-79994c60566b,2017-11-17 16:01:47.787
7200000,2017-11-17 16:21:00.000,2017-11-17 16:20:00.000,70,4.21,,2017-11-17 16:26:11.917,2cfAK/hc79,1.3055556,com.sec.android.app.shealth,,53.99,0fef2fb6-834a-42f7-a491-ceacbbddc506,2017-11-17 16:26:11.917
7200000,2017-11-17 16:22:00.000,2017-11-17 16:21:00.000,19,1.14,,2017-11-17 16:26:11.993,2cfAK/hc79,1.8055556,com.sec.android.app.shealth,,15.1,cc1c783d-ac59-411c-b764-907a01d39cb2,2017-11-17 16:26:11.993
